,0
2015-02-18,887742.062184
2015-02-19,885244.658092
2015-02-20,885924.7386
2015-02-23,892780.377191
2015-02-24,897306.543139
2015-02-25,893855.738707
2015-02-26,883521.025433
2015-02-27,867554.512832
2015-03-02,855394.21327
2015-03-03,849405.101959
2015-03-04,845983.411297
2015-03-05,842130.133924
2015-03-06,841045.628269
2015-03-09,841519.692121
2015-03-10,844417.167945
2015-03-11,851743.521694
2015-03-12,856428.907043
2015-03-13,860320.168894
2015-03-16,862530.221538
2015-03-17,869739.323792
2015-03-18,868795.967496
2015-03-19,866850.202825
2015-03-20,867487.529552
2015-03-23,869862.092421
2015-03-24,867661.603601
2015-03-25,852101.755718
2015-03-26,849134.13965
2015-03-27,854501.468725
2015-03-30,858402.499878
2015-03-31,858679.685953
2015-04-01,857225.818693
2015-04-02,867783.103701
2015-04-06,878386.72075
2015-04-07,874528.128896
2015-04-08,873967.629651
2015-04-09,871584.174379
2015-04-10,870011.040967
2015-04-13,872732.245846
2015-04-14,873984.585764
2015-04-15,882315.337229
2015-04-16,880521.174042
2015-04-17,879386.000692
2015-04-20,880145.308079
2015-04-21,865735.077115
2015-04-22,865667.618304
2015-04-23,852772.503624
2015-04-24,815691.196028
2015-04-27,815825.849345
2015-04-28,811293.145533
2015-04-29,823824.809368
2015-04-30,828053.737369
2015-05-01,836425.472935
2015-05-04,839846.789981
2015-05-05,839923.793981
2015-05-06,848711.302819
2015-05-07,855360.838689
2015-05-08,844386.186055
2015-05-11,847460.358334
2015-05-12,850209.650955
2015-05-13,850198.662489
2015-05-14,851245.49367
2015-05-15,850504.171068
2015-05-18,845466.905403
2015-05-19,843288.385224
2015-05-20,846253.003128
2015-05-21,844771.806956
2015-05-22,845273.509455
2015-05-26,848022.982016
2015-05-27,851031.676306
2015-05-28,856340.118609
2015-05-29,865781.448244
2015-06-01,863560.149363
2015-06-02,866158.718804
2015-06-03,854484.130662
2015-06-04,858881.272653
2015-06-05,859761.761271
2015-06-08,861011.844977
2015-06-09,853485.56353
2015-06-10,853635.400882
2015-06-11,855876.043374
2015-06-12,852815.733652
2015-06-15,851874.034279
2015-06-16,853829.939845
2015-06-17,855542.577237
2015-06-18,859531.952017
2015-06-19,875217.784035
2015-06-22,878788.785294
2015-06-23,879969.597816
2015-06-24,881217.881742
2015-06-25,882129.735541
2015-06-26,881431.371481
2015-06-29,889609.422069
2015-06-30,888433.025164
2015-07-01,891111.585579
2015-07-02,898244.108862
2015-07-06,890664.934025
2015-07-07,897934.26377
2015-07-08,896317.77352
2015-07-09,891231.999348
2015-07-10,898256.622207
2015-07-13,915679.343671
2015-07-14,940774.008956
2015-07-15,962701.853271
2015-07-16,957746.10687
2015-07-17,859476.496385
2015-07-20,857214.6116
2015-07-21,861235.309006
2015-07-22,849894.376176
2015-07-23,856600.140187
2015-07-24,886858.337265
2015-07-27,964574.850891
2015-07-28,951987.445753
2015-07-29,953793.291831
2015-07-30,954440.946214
2015-07-31,956103.400058
2015-08-03,960174.6201
2015-08-04,962247.594858
2015-08-05,963126.758284
2015-08-06,960845.118687
2015-08-07,951790.595807
2015-08-10,951943.626117
2015-08-11,990628.685974
2015-08-12,988530.535461
2015-08-13,992461.481408
2015-08-14,989225.067583
2015-08-17,991214.047729
2015-08-18,993093.289846
2015-08-19,992978.832931
2015-08-20,991068.715134
2015-08-21,964890.175863
2015-08-24,868120.602184
2015-08-25,920238.070934
2015-08-26,923290.625812
2015-08-27,962458.563114
2015-08-28,965942.24252
2015-08-31,961136.867115
2015-09-01,950578.093849
2015-09-02,951309.485662
2015-09-03,965828.397333
2015-09-04,932637.622823
2015-09-08,965119.973116
2015-09-09,980877.686994
2015-09-10,978320.001317
2015-09-11,977776.09146
2015-09-14,976608.227129
2015-09-15,975687.242724
2015-09-16,975522.176589
2015-09-17,974573.794095
2015-09-18,968974.918698
2015-09-21,974534.830195
2015-09-22,967343.384051
2015-09-23,981206.411802
2015-09-24,986820.075591
2015-09-25,976286.889026
2015-09-28,994801.41365
2015-09-29,990739.375792
2015-09-30,983985.346848
2015-10-01,1000596.34566
2015-10-02,1004876.46857
2015-10-05,1016578.36858
2015-10-06,1004590.30695
2015-10-07,1003441.67936
2015-10-08,1016683.44481
2015-10-09,1020785.33889
2015-10-12,1017987.48206
2015-10-13,1014281.94062
2015-10-14,994058.024408
2015-10-15,992981.130433
2015-10-16,1005901.50359
2015-10-19,1010247.29789
2015-10-20,999901.726674
2015-10-21,1014116.11328
2015-10-22,1020278.63528
2015-10-23,874358.473925
2015-10-26,933291.508076
2015-10-27,934592.979955
2015-10-28,945397.309357
2015-10-29,945347.168818
2015-10-30,956256.350269
2015-11-02,960804.563619
2015-11-03,952964.41976
2015-11-04,942087.500616
2015-11-05,926027.624291
2015-11-06,923862.917074
2015-11-09,913694.088221
2015-11-10,921493.184646
2015-11-11,921823.416585
2015-11-12,920430.779217
2015-11-13,919075.050093
2015-11-16,946355.25007
2015-11-17,944505.459462
2015-11-18,942141.922483
2015-11-19,938827.759294
2015-11-20,943833.242549
2015-11-23,935579.033732
2015-11-24,934064.522956
2015-11-25,955742.159862
2015-11-27,970656.047918
2015-11-30,965541.40123
2015-12-01,960220.468606
2015-12-02,980810.62963
2015-12-03,978270.808719
2015-12-04,986498.79046
2015-12-07,989292.839735
2015-12-08,971610.657586
2015-12-09,977435.705443
2015-12-10,971440.567425
2015-12-11,945940.561121
2015-12-14,951023.721931
2015-12-15,961061.507681
2015-12-16,956747.057927
2015-12-17,928982.605022
2015-12-18,939623.312864
2015-12-21,936797.054374
2015-12-22,934979.702168
2015-12-23,930088.767623
2015-12-24,938736.879958
2015-12-28,935495.889317
2015-12-29,906157.918431
2015-12-30,906771.719013
2015-12-31,913315.219182
2016-01-04,897702.722401
2016-01-05,893541.447115
2016-01-06,895439.264471
2016-01-07,885728.317144
2016-01-08,887088.769464
2016-01-11,922260.776478
2016-01-12,914132.293011
2016-01-13,896111.624704
2016-01-14,915286.888674
2016-01-15,923016.339401
2016-01-19,927064.518354
2016-01-20,925165.733659
2016-01-21,928872.907444
2016-01-22,944622.533331
2016-01-25,945056.289962
2016-01-26,958030.285342
2016-01-27,953609.979209
2016-01-28,946975.331226
2016-01-29,952406.114509
2016-02-01,970609.568114
2016-02-02,993221.552004
2016-02-03,986828.056693
2016-02-04,971277.478891
2016-02-05,963579.858491
2016-02-08,941847.098155
2016-02-09,951843.314542
2016-02-10,958866.918763
2016-02-11,959344.233855
2016-02-12,953962.476298
2016-02-16,957308.735459
2016-02-17,951317.353507
2016-02-18,929722.679082
2016-02-19,935802.315101
2016-02-22,933076.345956
2016-02-23,941720.714575
2016-02-24,959403.178912
2016-02-25,950955.219461
2016-02-26,948454.605876
2016-02-29,954803.808796
2016-03-01,950274.52531
2016-03-02,934941.130709
2016-03-03,934733.215213
2016-03-04,939381.315444
2016-03-07,947846.89579
2016-03-08,966220.228048
2016-03-09,957210.982044
2016-03-10,964926.349702
2016-03-11,974361.254581
2016-03-14,974973.115699
2016-03-15,978204.003968
2016-03-16,988447.474635
2016-03-17,1005646.56172
2016-03-18,1007940.70324
2016-03-21,1007548.15181
2016-03-22,1005564.2929
2016-03-23,1007819.74973
2016-03-24,997770.472573
2016-03-28,999483.176304
2016-03-29,1002770.85179
2016-03-30,1008272.4209
2016-03-31,1007996.86277
2016-04-01,1011989.46472
